zip_code,latitude,longitude
09420,19.3785049,-99.1053942841514
44430,20.6601742,-103.3314504090909
54936,19.6654937,-99.0816317
54915,19.6312808,-99.1707252
56336,19.4033198,-98.9654016
56345,19.3844919,-98.9721475
54747,19.6443941,-99.2616011
56777,19.1076704,-98.80699
54976,19.6904743,-99.1223366
56536,19.304989885714285,-98.86677481428572
01470,19.37348675,-99.19911445784038
15240,19.447016750000003,-99.1145757941512
72014,19.1029527,-98.2062246
44910,20.651039996153845,-103.35959770769232
54665,19.7792518,-99.2358337
04400,19.3360124,-99.13487916914328
15640,19.43669665,-99.05386488318985
14100,19.28655155,-99.23559331004468
72530,19.03439493333333,-98.2018296
09210,19.39152195,-99.05374118767976
57430,19.4115111,-99.0603425
45588,20.6073144,-103.3287151
52789,19.3862055,-99.2777109
15210,19.45677765,-99.11967138838256
07410,19.5050056,-99.08992871515392
53660,19.451822775,-99.26976745
56263,19.49481435,-98.9038522
10380,19.317118,-99.24624596796028
54763,19.6042395,-99.18848525
72550,19.0234586,-98.2008539
08040,19.3827583,-99.0972051819044
13220,19.2969416,-99.05331800974764
13540,19.23889125,-99.00361750275609
14749,19.2697712,-99.2170055916747
09856,19.350781,-99.08911885085573
56640,19.259595,-98.857799
13010,19.2789783,-99.00610440217244
09840,19.34525085,-99.10972961357156
16740,19.2551551,-99.01477187340392
13070,19.2679207,-99.00200343783632
16440,19.24899065,-99.0849038313748
54712,19.695657,-99.2115765
56236,19.4837833,-98.8864077
55016,19.617968,-99.0681989
55040,19.591989166666664,-99.03313136666668
54694,19.8412502,-99.2343312
52977,19.5556043,-99.2576357
54150,19.537375984615384,-99.1855403076923
54134,19.547105066666667,-99.17661316666668
55603,19.80364296,-99.08524836
54730,19.657015533333336,-99.19701066666666
08030,19.38782905,-99.09182646249285
57130,19.47526533611111,-99.04475866666668
14040,19.2980233,-99.165213408607
03510,19.39504255,-99.13470655181754
01220,19.38933,-99.22682269965624
01230,19.3789136,-99.24374605865158
08600,19.390473550000003,-99.11938122774824
09880,19.315507250000003,-99.08354328016944
01857,19.316601,-99.27075967987872
07350,19.5204302,-99.12970028133672
03300,19.36166095,-99.14862142874956
01860,19.32199055,-99.26170347502408
57950,19.3785345,-98.9985148
14739,19.27096675,-99.230052570868
14429,19.27165275,-99.18633170393876
53760,19.4462107,-99.2582225
01400,19.3735863,-99.20789582124226
01810,19.3387725,-99.25769066648694
57900,19.380901,-99.00304373333334
50700,19.7110153,-99.7886161
09560,19.35479055,-99.01752089565082
09870,19.32637285,-99.10126572096232
12700,19.1969382,-99.005962
02050,19.47772865,-99.18213071446075
09429,19.3800753,-99.10847856397724
01290,19.37825235,-99.22172253970513
44259,20.7352469,-103.3112288
56253,19.4570987,-98.8546445
07140,19.5642245,-99.12812913238638
73800,19.8139339,-97.36118751
